,Seg,Emotion,Role,wav_path,txt_path
563,Sess02_impro01_F003,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F003.txt
564,Sess02_impro04_F002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F002.txt
565,Sess02_script02_M004,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M004.txt
566,Sess02_script04_F016,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_F016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_F016.txt
567,Sess02_impro01_M049,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M049.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M049.txt
568,Sess02_script05_M001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M001.txt
569,Sess02_script05_F017,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F017.txt
570,Sess02_impro01_F043,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F043.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F043.txt
571,Sess02_impro02_F014,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_F014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_F014.txt
572,Sess02_impro04_F009,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F009.txt
573,Sess02_script03_M017,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M017.txt
574,Sess02_script03_M007,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M007.txt
575,Sess02_script05_M002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M002.txt
576,Sess02_script06_M010,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M010.txt
577,Sess02_impro01_M016,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M016.txt
578,Sess02_script02_M015,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M015.txt
579,Sess02_script06_F001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F001.txt
580,Sess02_script03_M013,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M013.txt
581,Sess02_impro03_F009,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F009.txt
582,Sess02_impro02_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M003.txt
583,Sess02_impro03_F005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F005.txt
584,Sess02_script06_F005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F005.txt
585,Sess02_impro01_M041,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M041.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M041.txt
586,Sess02_script02_M020,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M020.txt
587,Sess02_script04_M033,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M033.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M033.txt
588,Sess02_script06_M011,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M011.txt
589,Sess02_script03_M008,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M008.txt
590,Sess02_impro01_M042,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M042.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M042.txt
591,Sess02_impro02_M025,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M025.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M025.txt
592,Sess02_script02_M002,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M002.txt
593,Sess02_script05_M018,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M018.txt
594,Sess02_script04_M022,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M022.txt
595,Sess02_script03_M015,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M015.txt
596,Sess02_script05_F007,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F007.txt
597,Sess02_impro01_F039,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F039.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F039.txt
598,Sess02_script03_M019,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M019.txt
599,Sess02_script04_M021,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M021.txt
600,Sess02_script04_M012,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M012.txt
601,Sess02_script02_M022,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_M022.txt
602,Sess02_impro01_F011,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F011.txt
603,Sess02_script05_M011,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M011.txt
604,Sess02_impro03_F019,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F019.txt
605,Sess02_impro02_M022,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M022.txt
606,Sess02_script04_M029,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M029.txt
607,Sess02_impro01_F024,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F024.txt
608,Sess02_script03_M001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_M001.txt
609,Sess02_script06_F012,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F012.txt
610,Sess02_impro02_F009,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_F009.txt
611,Sess02_impro04_F021,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F021.txt
612,Sess02_impro03_F018,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F018.txt
613,Sess02_script05_F010,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F010.txt
614,Sess02_script05_F015,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F015.txt
615,Sess02_script04_M032,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M032.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M032.txt
616,Sess02_impro03_F010,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F010.txt
617,Sess02_impro01_M023,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M023.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M023.txt
618,Sess02_script04_M019,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M019.txt
619,Sess02_script06_F003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F003.txt
620,Sess02_impro04_M012,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_M012.txt
621,Sess02_script01_M025,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_M025.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_M025.txt
622,Sess02_impro02_M007,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_M007.txt
623,Sess02_impro01_M032,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M032.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M032.txt
624,Sess02_script05_F002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_F002.txt
625,Sess02_script06_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M003.txt
626,Sess02_script04_M007,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M007.txt
627,Sess02_script06_F009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_F009.txt
628,Sess02_script05_M015,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script05/Sess02_script05_M015.txt
629,Sess02_script02_F012,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F012.txt
630,Sess02_impro03_M012,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_M012.txt
631,Sess02_script03_F012,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_F012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script03/Sess02_script03_F012.txt
632,Sess02_script01_M023,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_M023.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_M023.txt
633,Sess02_script04_F004,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_F004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_F004.txt
634,Sess02_impro04_F005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F005.txt
635,Sess02_impro01_F046,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F046.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F046.txt
636,Sess02_impro01_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M003.txt
637,Sess02_impro01_F019,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F019.txt
638,Sess02_script01_F013,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_F013.txt
639,Sess02_script02_F003,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F003.txt
640,Sess02_script01_F029,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_F029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_F029.txt
641,Sess02_impro01_F030,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F030.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F030.txt
642,Sess02_impro01_F002,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F002.txt
643,Sess02_impro01_M019,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M019.txt
644,Sess02_impro04_M009,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_M009.txt
645,Sess02_impro03_F007,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_F007.txt
646,Sess02_script04_F014,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_F014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_F014.txt
647,Sess02_script02_F019,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F019.txt
648,Sess02_impro04_F003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F003.txt
649,Sess02_script06_M005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script06/Sess02_script06_M005.txt
650,Sess02_script04_M003,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M003.txt
651,Sess02_impro04_M003,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_M003.txt
652,Sess02_impro01_F038,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F038.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_F038.txt
653,Sess02_script02_F009,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script02/Sess02_script02_F009.txt
654,Sess02_impro03_M014,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_M014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro03/Sess02_impro03_M014.txt
655,Sess02_impro01_M007,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M007.txt
656,Sess02_impro02_F018,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_F018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro02/Sess02_impro02_F018.txt
657,Sess02_script01_M022,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script01/Sess02_script01_M022.txt
658,Sess02_script04_M010,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_script04/Sess02_script04_M010.txt
659,Sess02_impro04_F017,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro04/Sess02_impro04_F017.txt
660,Sess02_impro01_M033,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M033.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session02/Sess02_impro01/Sess02_impro01_M033.txt
